Input.TaskType,Input.Condition,Input.TreatmentType,Input.ConversationId,Input.ResponseId,Input.Response,Answer.age,Answer.comment,Answer.empathy,Answer.fakeinput,Answer.gender,Answer.literacy,Approve,Reject
1,0.7,1,5,3EWIJTFFVP34K0SP8GMW16OEF240EO,What a jerk.  I always thought he was bad news.  Any ideas?,26-35,{},extremely,{},male,profession,,
1,0.7,1,5,3EWIJTFFVP34K0SP8GMW16OEF240EO,What a jerk.  I always thought he was bad news.  Any ideas?,26-35,{},very,{},female,native,,
1,0.8,0,8,336KAV9KYRO9MFCUN424RX99UCT2YP,I'm sorry! I'll get there as soon as I can.,26-35,{},very,{},male,profession,,
1,0.8,0,8,336KAV9KYRO9MFCUN424RX99UCT2YP,I'm sorry! I'll get there as soon as I can.,26-35,{},very,{},male,native,,
1,0.8,0,8,336KAV9KYRO9MFCUN424RX99UCT2YP,I'm sorry! I'll get there as soon as I can.,26-35,{},moderately,{},male,native,,
1,0.7,0,13,3YMTUJH0DTCN87SNHCYTCVESZPL4TE,Sorry maybe we can keep searching for more tickets,18-25,{},moderately,{},male,native,,
1,0.7,0,13,3YMTUJH0DTCN87SNHCYTCVESZPL4TE,Sorry maybe we can keep searching for more tickets,26-35,{},very,{},male,profession,,
1,0.7,0,13,3YMTUJH0DTCN87SNHCYTCVESZPL4TE,Sorry maybe we can keep searching for more tickets,26-35,{},moderately,{},male,profession,,
1,0.7,1,6,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Well, it's a hard habit to break so don't be too hard on yourself.",26-35,{},moderately,{},male,profession,,
1,0.7,1,6,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Well, it's a hard habit to break so don't be too hard on yourself.",56-65,{},very,{},male,native,,
1,0.7,1,6,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Well, it's a hard habit to break so don't be too hard on yourself.",26-35,{},very,{},male,native,,
1,0.8,0,9,336KAV9KYRO9MFCUN424RX99UCT2YP,Sorry man I was busy. what's up,36-45,{},very,{},male,native,,
1,0.8,0,9,336KAV9KYRO9MFCUN424RX99UCT2YP,Sorry man I was busy. what's up,18-25,{},very,{},male,profession,,
1,0.8,0,9,336KAV9KYRO9MFCUN424RX99UCT2YP,Sorry man I was busy. what's up,26-35,{},moderately,{},male,profession,,
1,0.7,0,14,3YMTUJH0DTCN87SNHCYTCVESZPL4TE,Okay i will call you soon!,26-35,{},moderately,{},male,profession,,
1,0.7,0,14,3YMTUJH0DTCN87SNHCYTCVESZPL4TE,Okay i will call you soon!,18-25,{},very,{},male,profession,,
1,0.7,0,14,3YMTUJH0DTCN87SNHCYTCVESZPL4TE,Okay i will call you soon!,26-35,{},very,{},male,profession,,
1,0.7,1,7,3EWIJTFFVP34K0SP8GMW16OEF240EO,Dang...sorry to hear about that.  Do you want to talk about it later?,26-35,{},extremely,{},male,profession,,
1,0.7,1,7,3EWIJTFFVP34K0SP8GMW16OEF240EO,Dang...sorry to hear about that.  Do you want to talk about it later?,26-35,{},moderately,{},male,profession,,
1,0.7,1,7,3EWIJTFFVP34K0SP8GMW16OEF240EO,Dang...sorry to hear about that.  Do you want to talk about it later?,26-35,{},extremely,{},male,native,,
1,0.8,1,10,336KAV9KYRO9MFCUN424RX99UCT2YP,Ugh that sucks. Do you need me to bring a change of clothes for you??,56-65,{},slightly,{},female,native,,
1,0.8,1,10,336KAV9KYRO9MFCUN424RX99UCT2YP,Ugh that sucks. Do you need me to bring a change of clothes for you??,26-35,{},none,{},male,profession,,
1,0.8,1,10,336KAV9KYRO9MFCUN424RX99UCT2YP,Ugh that sucks. Do you need me to bring a change of clothes for you??,18-25,{},extremely,{},male,native,,
1,0.7,0,8,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Well, which is it?",56-65,{},moderately,{},female,native,,
1,0.7,0,8,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Well, which is it?",18-25,{},none,{},female,native,,
1,0.7,0,8,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Well, which is it?",26-35,{},slightly,{},male,profession,,
1,0.7,1,15,3YMTUJH0DTCN87SNHCYTCVESZPL4TE,Its okay dont worry about it.  I hope that you find your wallet :(,18-25,{},moderately,{},male,native,,
1,0.7,1,15,3YMTUJH0DTCN87SNHCYTCVESZPL4TE,Its okay dont worry about it.  I hope that you find your wallet :(,18-25,{},very,{},male,native,,
1,0.7,1,15,3YMTUJH0DTCN87SNHCYTCVESZPL4TE,Its okay dont worry about it.  I hope that you find your wallet :(,18-25,{},extremely,{},male,profession,,
1,0.8,1,11,336KAV9KYRO9MFCUN424RX99UCT2YP,you got it man,26-35,{},moderately,{},male,native,,
1,0.8,1,11,336KAV9KYRO9MFCUN424RX99UCT2YP,you got it man,56-65,{},slightly,{},male,native,,
1,0.8,1,11,336KAV9KYRO9MFCUN424RX99UCT2YP,you got it man,26-35,{},slightly,{},male,profession,,
1,0.8,1,1,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Uh-oh.  Would it be better if I just come straight home?,26-35,{},very,{},male,profession,,
1,0.8,1,1,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Uh-oh.  Would it be better if I just come straight home?,26-35,{},very,{},male,native,,
1,0.8,1,1,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Uh-oh.  Would it be better if I just come straight home?,18-25,{},moderately,{},male,native,,
1,0.8,1,2,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Sorry.  I was in a rush to get to work.  It happens.,18-25,{},moderately,{},male,native,,
1,0.8,1,2,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Sorry.  I was in a rush to get to work.  It happens.,26-35,{},very,{},male,profession,,
1,0.8,1,2,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Sorry.  I was in a rush to get to work.  It happens.,18-25,{},none,{},female,native,,
1,0.8,0,12,336KAV9KYRO9MFCUN424RX99UCT2YP,Meh. I just don't feel like myself.,26-35,{},slightly,{},male,profession,,
1,0.8,0,12,336KAV9KYRO9MFCUN424RX99UCT2YP,Meh. I just don't feel like myself.,26-35,{},slightly,{},male,native,,
1,0.8,0,12,336KAV9KYRO9MFCUN424RX99UCT2YP,Meh. I just don't feel like myself.,18-25,{},none,{},male,native,,
1,0.8,0,13,336KAV9KYRO9MFCUN424RX99UCT2YP,Maybe we will be able to find a ticket at the door,18-25,{},moderately,{},male,native,,
1,0.8,0,13,336KAV9KYRO9MFCUN424RX99UCT2YP,Maybe we will be able to find a ticket at the door,66-75,{},very,{},male,native,,
1,0.8,0,13,336KAV9KYRO9MFCUN424RX99UCT2YP,Maybe we will be able to find a ticket at the door,18-25,{},very,{},male,native,,
1,0.8,1,3,3X87C8JFV77TIC26Q90G5TJBTXAQSC,What did the jerk do this time?,26-35,{},very,{},male,native,,
1,0.8,1,3,3X87C8JFV77TIC26Q90G5TJBTXAQSC,What did the jerk do this time?,26-35,{},moderately,{},male,native,,
1,0.8,1,3,3X87C8JFV77TIC26Q90G5TJBTXAQSC,What did the jerk do this time?,26-35,{},slightly,{},male,profession,,
1,0.8,1,4,3X87C8JFV77TIC26Q90G5TJBTXAQSC,I don't blame you.  It wasn't me though.,18-25,{},very,{},male,native,,
1,0.8,1,4,3X87C8JFV77TIC26Q90G5TJBTXAQSC,I don't blame you.  It wasn't me though.,26-35,{},slightly,{},male,native,,
1,0.8,1,4,3X87C8JFV77TIC26Q90G5TJBTXAQSC,I don't blame you.  It wasn't me though.,18-25,{},slightly,{},male,profession,,
1,0.8,1,5,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Are you thinking of breaking up with him first?,26-35,{},very,{},female,native,,
1,0.8,1,5,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Are you thinking of breaking up with him first?,26-35,{},moderately,{},male,native,,
1,0.8,1,5,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Are you thinking of breaking up with him first?,26-35,{},moderately,{},male,profession,,
1,0.7,0,9,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Yea, no problem.  What's the deal?",18-25,{},very,{},female,native,,
1,0.7,0,9,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Yea, no problem.  What's the deal?",26-35,{},moderately,{},male,native,,
1,0.7,0,9,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Yea, no problem.  What's the deal?",36-45,{},slightly,{},male,native,,
1,0.8,0,14,336KAV9KYRO9MFCUN424RX99UCT2YP,"Ok sounds good, talk to ya at 2pm",36-45,{},very,{},female,native,,
1,0.8,0,14,336KAV9KYRO9MFCUN424RX99UCT2YP,"Ok sounds good, talk to ya at 2pm",26-35,{},extremely,{},male,profession,,
1,0.8,0,14,336KAV9KYRO9MFCUN424RX99UCT2YP,"Ok sounds good, talk to ya at 2pm",26-35,{},moderately,{},male,profession,,
1,0.7,1,10,3EWIJTFFVP34K0SP8GMW16OEF240EO,Oh geez!  Reminds me of the movie Groundhog Day!  It's a dooooozy ;],36-45,{},very,{},female,native,,
1,0.7,1,10,3EWIJTFFVP34K0SP8GMW16OEF240EO,Oh geez!  Reminds me of the movie Groundhog Day!  It's a dooooozy ;],26-35,{},moderately,{},male,native,,
1,0.7,1,10,3EWIJTFFVP34K0SP8GMW16OEF240EO,Oh geez!  Reminds me of the movie Groundhog Day!  It's a dooooozy ;],18-25,{},moderately,{},male,native,,
1,0.8,1,6,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Hey no judgment here.,26-35,{},very,{},male,profession,,
1,0.8,1,6,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Hey no judgment here.,26-35,{},moderately,{},male,profession,,
1,0.8,1,6,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Hey no judgment here.,26-35,{},moderately,{},male,native,,
1,0.8,1,15,336KAV9KYRO9MFCUN424RX99UCT2YP,That was smart. Hopefully it turns up,36-45,{},slightly,{},male,profession,,
1,0.8,1,15,336KAV9KYRO9MFCUN424RX99UCT2YP,That was smart. Hopefully it turns up,26-35,{},very,{},male,profession,,
1,0.8,1,15,336KAV9KYRO9MFCUN424RX99UCT2YP,That was smart. Hopefully it turns up,26-35,{},moderately,{},male,profession,,
1,0.7,1,11,3EWIJTFFVP34K0SP8GMW16OEF240EO,No worries.  Just hang tight and I'll see you soon.  Extra ketchup too for my sins ;],26-35,{},moderately,{},male,profession,,
1,0.7,1,11,3EWIJTFFVP34K0SP8GMW16OEF240EO,No worries.  Just hang tight and I'll see you soon.  Extra ketchup too for my sins ;],18-25,{},extremely,{},male,profession,,
1,0.7,1,11,3EWIJTFFVP34K0SP8GMW16OEF240EO,No worries.  Just hang tight and I'll see you soon.  Extra ketchup too for my sins ;],26-35,{},extremely,{},female,native,,
1,0.7,1,12,3EWIJTFFVP34K0SP8GMW16OEF240EO,"No, I haven't been up to snuff lately.  Just in a funk, I guess.  No offense meant.",26-35,{},moderately,{},male,profession,,
1,0.7,1,12,3EWIJTFFVP34K0SP8GMW16OEF240EO,"No, I haven't been up to snuff lately.  Just in a funk, I guess.  No offense meant.",26-35,{},moderately,{},female,native,,
1,0.7,1,12,3EWIJTFFVP34K0SP8GMW16OEF240EO,"No, I haven't been up to snuff lately.  Just in a funk, I guess.  No offense meant.",36-45,{},very,{},male,native,,
1,0.9,1,1,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,Lol ok.,26-35,{},moderately,{},male,profession,,
1,0.9,1,1,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,Lol ok.,18-25,{},slightly,{},female,native,,
1,0.9,1,1,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,Lol ok.,26-35,{},moderately,{},male,profession,,
1,0.8,1,7,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Oh man.  I had no idea.  I am so sorry.  I bet you'll find something else quickly.,46-55,{},slightly,{},male,native,,
1,0.8,1,7,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Oh man.  I had no idea.  I am so sorry.  I bet you'll find something else quickly.,26-35,{},very,{},male,profession,,
1,0.8,1,7,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Oh man.  I had no idea.  I am so sorry.  I bet you'll find something else quickly.,36-45,{},very,{},male,native,,
1,0.7,0,13,3EWIJTFFVP34K0SP8GMW16OEF240EO,I know.  So what do you want to do?  Someone's going to be disappointed either way.,18-25,{},extremely,{},female,native,,
1,0.7,0,13,3EWIJTFFVP34K0SP8GMW16OEF240EO,I know.  So what do you want to do?  Someone's going to be disappointed either way.,26-35,{},moderately,{},male,native,,
1,0.7,0,13,3EWIJTFFVP34K0SP8GMW16OEF240EO,I know.  So what do you want to do?  Someone's going to be disappointed either way.,18-25,{},slightly,{},male,native,,
1,0.7,0,14,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Alright, talk to you soon.",26-35,{},moderately,{},male,profession,,
1,0.7,0,14,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Alright, talk to you soon.",26-35,{},moderately,{},male,profession,,
1,0.7,0,14,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Alright, talk to you soon.",18-25,{},moderately,{},male,profession,,
1,0.8,0,8,3X87C8JFV77TIC26Q90G5TJBTXAQSC,"I guess I'll go with uber, so I can get there quicker.  I'm sorry.  I promise I'll make it up to you.",26-35,{},moderately,{},male,profession,,
1,0.8,0,8,3X87C8JFV77TIC26Q90G5TJBTXAQSC,"I guess I'll go with uber, so I can get there quicker.  I'm sorry.  I promise I'll make it up to you.",56-65,{},none,{},female,native,,
1,0.8,0,8,3X87C8JFV77TIC26Q90G5TJBTXAQSC,"I guess I'll go with uber, so I can get there quicker.  I'm sorry.  I promise I'll make it up to you.",26-35,{},moderately,{},male,profession,,
1,0.9,1,2,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,I'm sorry!,26-35,{},moderately,{},male,profession,,
1,0.9,1,2,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,I'm sorry!,56-65,{},slightly,{},female,native,,
1,0.9,1,2,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,I'm sorry!,26-35,{},slightly,{},female,native,,
1,0.8,0,9,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Hey. What's up?,26-35,{},moderately,{},male,profession,,
1,0.8,0,9,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Hey. What's up?,26-35,{},extremely,{},male,native,,
1,0.8,0,9,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Hey. What's up?,18-25,{},moderately,{},male,native,,
1,0.9,1,3,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Aw, sorry :(",56-65,{},slightly,{},female,native,,
1,0.9,1,3,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Aw, sorry :(",36-45,{},moderately,{},female,native,,
1,0.9,1,3,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Aw, sorry :(",18-25,{},moderately,{},male,profession,,
1,0.7,1,15,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Well, that's good at least.  I hope there wasn't a lot of money in there.",26-35,{},moderately,{},male,profession,,
1,0.7,1,15,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Well, that's good at least.  I hope there wasn't a lot of money in there.",18-25,{},very,{},male,profession,,
1,0.7,1,15,3EWIJTFFVP34K0SP8GMW16OEF240EO,"Well, that's good at least.  I hope there wasn't a lot of money in there.",56-65,{},slightly,{},female,native,,
1,0.8,1,10,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Oh no!  That stinks!,18-25,{},very,{},male,native,,
1,0.8,1,10,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Oh no!  That stinks!,26-35,{},moderately,{},male,profession,,
1,0.8,1,10,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Oh no!  That stinks!,26-35,{},moderately,{},male,profession,,
1,0.8,1,1,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I'll just come home. Sounds like you're the one that needs a drink!,26-35,{},very,{},female,native,,
1,0.8,1,1,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I'll just come home. Sounds like you're the one that needs a drink!,18-25,{},extremely,{},male,native,,
1,0.8,1,1,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I'll just come home. Sounds like you're the one that needs a drink!,18-25,{},moderately,{},male,native,,
1,0.8,1,11,3X87C8JFV77TIC26Q90G5TJBTXAQSC,With that attitude you'll be lucky if I even give you any.,26-35,{},none,{},male,native,,
1,0.8,1,11,3X87C8JFV77TIC26Q90G5TJBTXAQSC,With that attitude you'll be lucky if I even give you any.,26-35,{},moderately,{},female,native,,
1,0.8,1,11,3X87C8JFV77TIC26Q90G5TJBTXAQSC,With that attitude you'll be lucky if I even give you any.,26-35,{},none,{},male,native,,
1,0.9,1,4,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,I didn't tell her.,26-35,{},moderately,{},male,profession,,
1,0.9,1,4,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,I didn't tell her.,18-25,{},none,{},male,native,,
1,0.9,1,4,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,I didn't tell her.,26-35,{},slightly,{},male,native,,
1,0.8,1,2,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I'm so sorry! I'll help with dinner tonight and do the dishes!,18-25,{},extremely,{},male,native,,
1,0.8,1,2,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I'm so sorry! I'll help with dinner tonight and do the dishes!,26-35,{},extremely,{},female,native,,
1,0.8,1,2,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I'm so sorry! I'll help with dinner tonight and do the dishes!,18-25,{},extremely,{},male,native,,
1,0.9,1,5,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Yeah, that's terrible!",26-35,{},slightly,{},male,profession,,
1,0.9,1,5,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Yeah, that's terrible!",46-55,{},very,{},female,profession,,
1,0.9,1,5,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Yeah, that's terrible!",26-35,{},moderately,{},male,profession,,
1,0.8,0,12,3X87C8JFV77TIC26Q90G5TJBTXAQSC,"Yeah, I think I'm just a bit worn out from work.",26-35,{},slightly,{},female,native,,
1,0.8,0,12,3X87C8JFV77TIC26Q90G5TJBTXAQSC,"Yeah, I think I'm just a bit worn out from work.",18-25,{},slightly,{},male,native,,
1,0.8,0,12,3X87C8JFV77TIC26Q90G5TJBTXAQSC,"Yeah, I think I'm just a bit worn out from work.",26-35,{},moderately,{},male,profession,,
1,0.8,1,3,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I'll keep an eye out if any jobs open up at my work,26-35,{},very,{},male,profession,,
1,0.8,1,3,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I'll keep an eye out if any jobs open up at my work,26-35,{},moderately,{},male,profession,,
1,0.8,1,3,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I'll keep an eye out if any jobs open up at my work,26-35,{},slightly,{},female,native,,
1,0.8,0,13,3X87C8JFV77TIC26Q90G5TJBTXAQSC,I know.  What do you think we should do?,26-35,{},moderately,{},male,profession,,
1,0.8,0,13,3X87C8JFV77TIC26Q90G5TJBTXAQSC,I know.  What do you think we should do?,26-35,{},moderately,{},male,native,,
1,0.8,0,13,3X87C8JFV77TIC26Q90G5TJBTXAQSC,I know.  What do you think we should do?,26-35,{},slightly,{},male,profession,,
1,0.8,1,4,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I didn't tell her. Maybe she's just guessing?,36-45,{},slightly,{},female,native,,
1,0.8,1,4,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I didn't tell her. Maybe she's just guessing?,26-35,{},slightly,{},female,native,,
1,0.8,1,4,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,I didn't tell her. Maybe she's just guessing?,26-35,{},moderately,{},female,native,,
1,0.8,0,14,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Ok.  I'll call you at 2.,66-75,is this a repeat?,very,{},male,native,,
1,0.8,0,14,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Ok.  I'll call you at 2.,26-35,{},moderately,{},male,native,,
1,0.8,0,14,3X87C8JFV77TIC26Q90G5TJBTXAQSC,Ok.  I'll call you at 2.,26-35,{},moderately,{},male,profession,,
1,0.9,1,6,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Lol, okay.",26-35,{},moderately,{},male,profession,,
1,0.9,1,6,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Lol, okay.",26-35,{},moderately,{},male,profession,,
1,0.9,1,6,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Lol, okay.",26-35,{},moderately,{},male,profession,,
1,0.8,1,15,3X87C8JFV77TIC26Q90G5TJBTXAQSC,It stinks that you had to do that.,18-25,{},slightly,{},male,profession,,
1,0.8,1,15,3X87C8JFV77TIC26Q90G5TJBTXAQSC,It stinks that you had to do that.,18-25,{},slightly,{},female,native,,
1,0.8,1,15,3X87C8JFV77TIC26Q90G5TJBTXAQSC,It stinks that you had to do that.,26-35,{},moderately,{},male,profession,,
1,0.8,1,5,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,Break up with him first!,26-35,{},moderately,{},male,profession,,
1,0.8,1,5,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,Break up with him first!,26-35,{},moderately,{},male,profession,,
1,0.8,1,5,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,Break up with him first!,26-35,{},slightly,{},male,profession,,
1,0.9,1,7,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Aw, I'm sorry!",26-35,{},moderately,{},male,profession,,
1,0.9,1,7,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Aw, I'm sorry!",26-35,{},moderately,{},male,native,,
1,0.9,1,7,3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A,"Aw, I'm sorry!",56-65,{},very,{},male,native,,
1,0.9,1,1,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"Uh oh. What's going on? If you need help, I can come home instead.",26-35,{},moderately,{},male,native,,
1,0.9,1,1,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"Uh oh. What's going on? If you need help, I can come home instead.",26-35,English is very proficient.,very,{},male,profession,,
1,0.9,1,1,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"Uh oh. What's going on? If you need help, I can come home instead.",26-35,{},moderately,{},male,profession,,
1,0.9,1,2,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"I'm sorry, it totally slipped my mind. I'll make sure to clean everything really well when I get back.",26-35,{},extremely,{},female,native,,
1,0.9,1,2,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"I'm sorry, it totally slipped my mind. I'll make sure to clean everything really well when I get back.",26-35,{},very,{},male,native,,
1,0.9,1,2,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"I'm sorry, it totally slipped my mind. I'll make sure to clean everything really well when I get back.",26-35,{},extremely,{},male,native,,
1,0.8,1,6,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,"lol Hey, you're the one who chose to diet. Have coffee if you want coffee!",26-35,{},slightly,{},male,native,,
1,0.8,1,6,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,"lol Hey, you're the one who chose to diet. Have coffee if you want coffee!",36-45,{},none,{},male,native,,
1,0.8,1,6,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,"lol Hey, you're the one who chose to diet. Have coffee if you want coffee!",26-35,{},slightly,{},male,native,,
1,0.9,1,3,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,He's ridiculous! You need to starting looking for a new position!,26-35,{},very,{},male,profession,,
1,0.9,1,3,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,He's ridiculous! You need to starting looking for a new position!,26-35,{},moderately,{},female,native,,
1,0.9,1,3,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,He's ridiculous! You need to starting looking for a new position!,26-35,{},very,{},male,profession,,
1,0.8,1,7,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,Oh no! I'm so sorry!,36-45,{},very,{},male,native,,
1,0.8,1,7,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,Oh no! I'm so sorry!,26-35,{},moderately,{},male,profession,,
1,0.8,1,7,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,Oh no! I'm so sorry!,26-35,{},moderately,{},male,native,,
1,0.9,1,4,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,I didn't say anything; I'm sorry dude. Maybe she saw pics?,26-35,{},moderately,{},female,native,,
1,0.9,1,4,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,I didn't say anything; I'm sorry dude. Maybe she saw pics?,26-35,{},very,{},male,profession,,
1,0.9,1,4,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,I didn't say anything; I'm sorry dude. Maybe she saw pics?,18-25,{},moderately,{},male,native,,
1,0.8,0,8,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,lol Are you mad?,18-25,{},slightly,{},male,native,,
1,0.8,0,8,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,lol Are you mad?,36-45,{},none,{},male,native,,
1,0.8,0,8,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,lol Are you mad?,26-35,{},moderately,{},male,profession,,
1,0.9,1,5,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"That's so horrible, you must be so upset. Want to get a drink tonight and talk?",26-35,{},moderately,{},male,profession,,
1,0.9,1,5,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"That's so horrible, you must be so upset. Want to get a drink tonight and talk?",18-25,{},extremely,{},male,native,,
1,0.9,1,5,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"That's so horrible, you must be so upset. Want to get a drink tonight and talk?",66-75,{},very,{},male,native,,
1,0.8,0,9,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,"Well, what do you need?",18-25,{},slightly,{},female,native,,
1,0.8,0,9,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,"Well, what do you need?",18-25,{},slightly,{},male,native,,
1,0.8,0,9,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,"Well, what do you need?",26-35,{},moderately,{},male,native,,
1,0.9,1,6,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,I won't judge! Well we should get a coffee sometime then lol,18-25,{},very,{},female,native,,
1,0.9,1,6,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,I won't judge! Well we should get a coffee sometime then lol,26-35,{},extremely,{},male,profession,,
1,0.9,1,6,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,I won't judge! Well we should get a coffee sometime then lol,26-35,{},very,{},male,profession,,
1,0.8,1,10,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,OMG that sucks!,26-35,{},very,{},male,profession,,
1,0.8,1,10,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,OMG that sucks!,26-35,{},slightly,{},male,native,,
1,0.8,1,10,3VBEN272MLV25N8SNDV4BFF9NA1SGJ,OMG that sucks!,26-35,{},none,{},male,profession,,
1,0.9,1,7,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"Paula, I'm so sorry, I had no idea. If you want to talk, I'd be happy to get together.",18-25,{},extremely,{},male,native,,
1,0.9,1,7,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"Paula, I'm so sorry, I had no idea. If you want to talk, I'd be happy to get together.",18-25,{},extremely,{},female,native,,
1,0.9,1,7,38F5OAUN5O8UMLJBJGFB1OVEFW47HD,"Paula, I'm so sorry, I had no idea. If you want to talk, I'd be happy to get together.",26-35,{},extremely,{},male,native,,
